"","Wavelength..nm.","Absorbance"
"197",446,0
"198",447,0
"199",448,0
"200",449,0
"201",450,0
"202",451,0
"203",452,0
"204",453,0
"205",454,0
"206",455,0
"207",456,0
"208",457,0
"209",458,0
"210",459,0
"211",460,0
"212",461,0
"213",462,0
"214",463,0
"215",464,0
"216",465,0
"217",466,0
"218",467,0
"219",468,0
"220",469,0
"221",470,0
"222",471,0
"223",472,0
"224",473,0
"225",474,0
"226",475,0
"227",476,0
"228",477,0
"229",478,0
"230",479,0
"231",480,0
"232",481,0
"233",482,0
"234",483,0
"235",484,0
"236",485,0
"237",486,0
"238",487,0
"239",488,0
"240",489,0
"241",490,0
"242",491,0
"243",492,0
"244",493,0
"245",494,0
"246",495,0
"247",496,0
"248",497,0
"249",498,0
"250",499,0
"251",500,0
"252",501,0
"253",502,0
"254",503,0
"255",504,0
"256",505,0
"257",506,0
"258",507,0
"259",508,0
"260",509,0
"261",510,0
"262",511,0
"263",512,0
"264",513,0
"265",514,0
"266",515,0
"267",516,0
"268",517,0
"269",518,0
"270",519,0
"271",520,0
"272",521,0
"273",522,0
"274",523,0
"275",524,0
"276",525,0
"277",526,0
"278",527,0
"279",528,0
"280",529,0
"281",530,0
"282",531,0
"283",532,0
"284",533,0
"285",534,0
"286",535,0
"287",536,0
"288",537,0
"289",538,0
"290",539,0
"291",540,0
"292",541,0
"293",542,0
"294",543,0
"295",544,0
"296",545,0
"297",546,0
"298",547,0
"299",548,0
"300",549,0
"301",550,0
"302",551,0
"303",552,0
"304",553,0
"305",554,0
"306",555,0
"307",556,0
"308",557,0
"309",558,0
"310",559,0
"311",560,0
"312",561,0
"313",562,0
"314",563,0
"315",564,0
"316",565,0
"317",566,0
"318",567,0
"319",568,0
"320",569,0
"321",570,0
"322",571,0
"323",572,0
"324",573,0
"325",574,0
"326",575,0
"327",576,0
"328",577,0
"329",578,0
"330",579,0
"331",580,0
"332",581,0
"333",582,0
"334",583,0
"335",584,0
"336",585,0
"337",586,0
"338",587,0
"339",588,0
"340",589,0
"341",590,0
"342",591,0
"343",592,0
"344",593,0
"345",594,0
"346",595,0
"347",596,0
"348",597,0
"349",598,0
"350",599,0
"351",600,0
"352",601,0
"353",602,0
"354",603,0
"355",604,0
"356",605,0
"357",606,0
"358",607,0
"359",608,-0.001
"360",609,-0.001
"361",610,-0.001
"362",611,-0.001
"363",612,-0.001
"364",613,-0.001
"365",614,-0.001
"366",615,-0.001
"367",616,-0.001
"368",617,-0.001
"369",618,-0.001
"370",619,-0.001
"371",620,-0.001
"372",621,-0.001
"373",622,-0.001
"374",623,-0.001
"375",624,-0.001
"376",625,-0.001
"377",626,-0.001
"378",627,-0.001
"379",628,-0.001
"380",629,-0.001
"381",630,-0.001
"382",631,-0.001
"383",632,-0.001
"384",633,-0.001
"385",634,-0.001
"386",635,-0.001
"387",636,-0.001
"388",637,-0.001
"389",638,-0.001
"390",639,-0.001
"391",640,-0.001
"392",641,-0.001
"393",642,-0.001
"394",643,-0.001
"395",644,-0.001
"396",645,-0.001
"397",646,-0.001
"398",647,-0.001
"399",648,-0.001
"400",649,-0.001
"401",650,-0.001
"402",651,-0.001
"403",652,-0.001
"404",653,-0.001
"405",654,-0.001
"406",655,-0.001
"407",656,-0.001
"408",657,-0.001
"409",658,-0.001
"410",659,-0.001
"411",660,-0.001
"412",661,-0.001
"413",662,-0.001
"414",663,-0.001
"415",664,-0.001
"416",665,-0.001
